TotalCores,MatrixSize,SingleCore,Time
5,1000,4,238134.73333333334
6,100,0,349.6
6,100,1,347.2
6,100,2,346.96666666666664
6,100,3,347.1
6,100,4,346.4
6,100,5,346.76666666666665
6,200,0,2778.5333333333333
6,200,1,2777.4666666666667
6,200,2,2776.866666666667
6,200,3,2777.0666666666666
6,200,4,2777.4
6,200,5,2777.9333333333334
6,300,0,8837.266666666666
6,300,1,8820.333333333334
6,300,2,8822.9
6,300,3,8824.3
6,300,4,8816.8
6,300,5,8828.633333333333
6,400,0,17226.6
6,400,1,17213.066666666666
6,400,2,17211.633333333335
6,400,3,17207.166666666668
6,400,4,17217.133333333335
6,400,5,17216.733333333334
6,500,0,30926.666666666668
6,500,1,30902.166666666668
6,500,2,30904.2
6,500,3,30906.633333333335
6,500,4,30911.7
6,500,5,30913.3
6,600,0,49592.4
6,600,1,49587.53333333333
6,600,2,49588.6
6,600,3,49583.666666666664
6,600,4,49561.76666666667
6,600,5,49563.7
6,700,0,80342.9
6,700,1,80345.66666666667
6,700,2,80301.43333333333
6,700,3,80342.9
6,700,4,80326.3
6,700,5,80332.1
6,800,0,118974.46666666666
6,800,1,118970.9
6,800,2,118936.6
6,800,3,118979.03333333334
6,800,4,118963.36666666667
6,800,5,118965.76666666666
6,900,0,156194.23333333334
6,900,1,156186.2
6,900,2,156184.36666666667
6,900,3,156175.83333333334
6,900,4,156162.0
6,900,5,156167.9
6,1000,0,204704.43333333332
6,1000,1,204694.46666666667
6,1000,2,204689.16666666666
6,1000,3,204683.83333333334
6,1000,4,204677.6
6,1000,5,204684.1
7,100,0,309.7
7,100,1,308.4
7,100,2,307.3
7,100,3,306.26666666666665
7,100,4,307.3666666666667
7,100,5,307.6666666666667
7,100,6,307.53333333333336
7,200,0,2474.6
7,200,1,2472.5333333333333
7,200,2,2472.633333333333
7,200,3,2472.3
7,200,4,2472.5666666666666
7,200,5,2473.5333333333333
7,200,6,2472.6666666666665
7,300,0,7350.6
7,300,1,7339.366666666667
7,300,2,7340.033333333334
7,300,3,7334.5
7,300,4,7336.866666666667
7,300,5,7345.233333333334
7,300,6,7334.6
7,400,0,16402.9
7,400,1,16389.833333333332
7,400,2,16387.933333333334
7,400,3,16386.0
7,400,4,16378.566666666668
7,400,5,16382.2
7,400,6,16383.166666666666
7,500,0,27315.833333333332
7,500,1,27294.9
7,500,2,27301.333333333332
7,500,3,27296.166666666668
7,500,4,27296.5
7,500,5,27301.066666666666
7,500,6,27293.0
7,600,0,43976.36666666667
7,600,1,43977.5
7,600,2,43975.76666666667
7,600,3,43974.86666666667
7,600,4,43968.96666666667
7,600,5,43962.36666666667
7,600,6,43953.7
7,700,0,68965.6
7,700,1,68970.96666666666
7,700,2,68925.53333333334
7,700,3,68958.16666666667
7,700,4,68945.83333333333
7,700,5,68949.26666666666
7,700,6,68931.06666666667
7,800,0,103129.2
7,800,1,103123.23333333334
7,800,2,103089.26666666666
7,800,3,103125.9
7,800,4,103115.96666666666
7,800,5,103132.8
7,800,6,103095.2
7,900,0,143133.93333333332
7,900,1,143141.9
7,900,2,143139.43333333332
7,900,3,143145.0
7,900,4,143132.33333333334
7,900,5,143135.63333333333
7,900,6,143105.5
7,1000,0,183004.6
7,1000,1,182996.13333333333
7,1000,2,182993.33333333334
7,1000,3,183009.03333333333
7,1000,4,182998.2
7,1000,5,183001.26666666666
7,1000,6,182988.0
8,100,0,278.3333333333333
8,100,1,276.23333333333335
8,100,2,276.0
8,100,3,275.6333333333333
8,100,4,275.0
8,100,5,275.06666666666666
8,100,6,275.9
8,100,7,276.2
8,200,0,2226.3333333333335
8,200,1,2224.3333333333335
8,200,2,2224.5666666666666
8,200,3,2224.4666666666667
8,200,4,2224.2
8,200,5,2225.0
8,200,6,2224.866666666667
8,200,7,2225.5333333333333
8,300,0,7036.833333333333
8,300,1,7022.966666666666
8,300,2,7021.566666666667
8,300,3,7019.1
8,300,4,7028.366666666667
8,300,5,7022.866666666667
8,300,6,7025.566666666667
8,300,7,7033.233333333334
8,400,0,14639.4
8,400,1,14618.933333333332
8,400,2,14624.7
8,400,3,14622.9
8,400,4,14613.166666666666
8,400,5,14616.266666666666
8,400,6,14619.933333333332
8,400,7,14621.633333333333
8,500,0,24342.566666666666
8,500,1,24322.7
8,500,2,24323.033333333333
8,500,3,24327.0
8,500,4,24322.566666666666
8,500,5,24320.933333333334
8,500,6,24330.5
8,500,7,24332.833333333332
8,600,0,39338.13333333333
8,600,1,39334.9
8,600,2,39326.333333333336
8,600,3,39305.066666666666
8,600,4,39341.63333333333
8,600,5,39312.433333333334
8,600,6,39322.9
8,600,7,39316.9
8,700,0,62106.1
8,700,1,62106.433333333334
8,700,2,62072.73333333333
8,700,3,62069.166666666664
8,700,4,62106.566666666666
8,700,5,62086.4
8,700,6,62099.066666666666
8,700,7,62098.933333333334
8,800,0,91687.6
8,800,1,91684.5
8,800,2,91649.9
8,800,3,91647.53333333334
8,800,4,91685.33333333333
8,800,5,91664.5
8,800,6,91675.33333333333
8,800,7,91676.66666666667
8,900,0,126148.96666666666
8,900,1,126155.73333333334
8,900,2,126155.26666666666
8,900,3,126150.5
8,900,4,126145.63333333333
8,900,5,126128.83333333333
