TotalCores,MatrixSize,Time,Speedup,Eficiencia
9,600,35934.607407407406,6.163738783122923,0.6848598647914359
9,700,55293.51481481482,6.347034268100156,0.7052260297889063
9,800,81503.47777777778,6.427569484764999,0.714174387196111
9,900,113689.42592592593,6.561767674735703,0.729085297192856
9,1000,151422.21851851852,6.731368817419255,0.7479298686021394
10,100,226.04333333333335,7.433530444015158,0.7433530444015158
10,200,1791.1866666666665,5.45148839875241,0.545148839875241
10,300,5851.006666666666,5.263772273944882,0.5263772273944882
10,400,13097.933333333332,5.202171843904128,0.5202171843904128
10,500,20221.82,6.422702473532715,0.6422702473532715
10,600,32290.396666666667,6.859362417247068,0.6859362417247068
10,700,51334.10666666667,6.83658207227008,0.683658207227008
10,800,75471.88,6.941251054918291,0.694125105491829
10,900,103790.50666666667,7.187589924730431,0.7187589924730431
10,1000,140604.84000000003,7.24924405162724,0.724924405162724
11,100,207.8636363636364,8.083664990159631,0.7348786354690574
11,200,1628.257575757576,5.996983203833805,0.5451802912576187
11,300,5350.590909090909,5.756068290389903,0.5232789354899912
11,400,11462.730303030303,5.9442818768916705,0.5403892615356064
11,500,19153.024242424242,6.781108387345427,0.6164643988495843
11,600,29544.372727272726,7.496911015100758,0.6815373650091598
11,700,46718.6393939394,7.511987461237163,0.6829079510215602
11,800,68099.77575757576,7.692672418357983,0.6993338562143621
11,900,94471.14545454546,7.8966291390945145,0.7178753762813195
11,1000,127886.13636363634,7.970205598374977,0.7245641453068161
12,100,204.66111111111113,8.210157713292977,0.6841798094410815
12,200,1524.1555555555553,6.406585796142127,0.5338821496785106
12,300,4961.2,6.207846220000538,0.5173205183333781
12,400,10944.330555555556,6.225844482138012,0.518820373511501
12,500,17570.19444444445,7.391991804302424,0.6159993170252019
12,600,27838.774999999998,7.956224127438558,0.6630186772865465
12,700,43451.422222222216,8.076831905259207,0.6730693254382673
12,800,63290.53055555556,8.277214017139917,0.6897678347616597
12,900,87866.23333333334,8.490219413069942,0.7075182844224952
12,1000,118165.62777777779,8.625848473609054,0.7188207061340878
13,100,187.99230769230766,8.938131674782111,0.6875485903678548
13,200,1421.5358974358971,6.869072635412403,0.528390202724031
13,300,4583.83076923077,6.7189144227144,0.5168395709780308
13,400,10202.133333333333,6.678769799780438,0.5137515230600337
13,500,16687.758974358974,7.782874473013076,0.5986826517702366
13,600,26422.68205128205,8.382628716625169,0.6448175935865514
13,700,40206.00769230771,8.728790881679052,0.6714454524368502
13,800,59707.45897435897,8.773933368888455,0.6749179514529581
13,900,81647.47948717949,9.136884625043932,0.7028372788495332
13,1000,110096.39487179488,9.258057915401594,0.712158301184738
14,100,182.5952380952381,9.202321032729168,0.6573086451949406
14,200,1324.8000000000004,7.370647141706922,0.5264747958362087
14,300,4245.202380952381,7.254864174404159,0.5182045838860113
14,400,9399.27619047619,7.249249688932481,0.5178035492094629
14,500,15741.861904761901,8.250531869679604,0.5893237049771145
14,600,25257.47619047619,8.769345427190817,0.6263818162279156
14,700,38590.67857142857,9.0941607228738,0.6495829087767
14,800,55783.26666666668,9.391154336605121,0.6707967383289372
14,900,76573.61666666667,9.742305933484053,0.6958789952488609
14,1000,102847.71666666666,9.910563238885713,0.7078973742061223
15,100,171.51999999999998,9.796525186567164,0.6531016791044776
15,200,1276.822222222222,7.64760603581809,0.5098404023878726
