TotalCores,MatrixSize,SingleCore,Time
10,200,3,945.9666666666667
10,200,4,945.8666666666667
10,200,5,659.0666666666667
10,200,6,725.4
10,200,7,887.1
10,200,8,942.9
10,200,9,921.7666666666667
10,300,0,3409.5333333333333
10,300,1,3351.5333333333333
10,300,2,3405.133333333333
10,300,3,3397.4666666666667
10,300,4,3398.4
10,300,5,2571.133333333333
10,300,6,2860.6666666666665
10,300,7,3065.5
10,300,8,3394.7
10,300,9,3367.4333333333334
10,400,0,8124.966666666666
10,400,1,8046.466666666666
10,400,2,8115.7
10,400,3,8116.233333333334
10,400,4,8117.3
10,400,5,7083.0
10,400,6,7256.3
10,400,7,7933.066666666667
10,400,8,8114.7
10,400,9,8072.666666666667
10,500,0,17160.0
10,500,1,17057.366666666665
10,500,2,16895.933333333334
10,500,3,17126.9
10,500,4,17147.666666666668
10,500,5,13631.866666666667
10,500,6,16546.333333333332
10,500,7,16248.7
10,500,8,17147.9
10,500,9,16345.2
10,600,0,25473.9
10,600,1,25466.5
10,600,2,25295.333333333332
10,600,3,25463.0
10,600,4,25459.2
10,600,5,24719.6
10,600,6,25113.166666666668
10,600,7,25221.0
10,600,8,25462.733333333334
10,600,9,25373.333333333332
10,700,0,38136.36666666667
10,700,1,38004.166666666664
10,700,2,38119.3
10,700,3,38118.6
10,700,4,38116.433333333334
10,700,5,37195.2
10,700,6,37391.5
10,700,7,37904.9
10,700,8,38115.96666666667
10,700,9,38059.76666666667
10,800,0,56139.9
10,800,1,56133.2
10,800,2,56131.3
10,800,3,56125.566666666666
10,800,4,56119.86666666667
10,800,5,55527.53333333333
10,800,6,55963.36666666667
10,800,7,55587.6
10,800,8,56124.23333333333
10,800,9,55872.833333333336
10,900,0,79565.2
10,900,1,79166.6
10,900,2,79566.4
10,900,3,79554.3
10,900,4,79553.5
10,900,5,78360.3
10,900,6,79388.3
10,900,7,79391.96666666666
10,900,8,79555.66666666667
10,900,9,79428.03333333334
10,1000,0,113059.66666666667
10,1000,1,112715.56666666667
10,1000,2,113053.0
10,1000,3,112802.56666666667
10,1000,4,113042.83333333333
10,1000,5,111061.46666666666
10,1000,6,112150.2
10,1000,7,112022.43333333333
10,1000,8,113049.9
10,1000,9,112366.83333333333
